first,cc_num,trans_date_trans_time,merchant,amt,street,city,state,trans_num,merch_lat,merch_long,is_fraud
Angie,2227671554547514,2019-01-01 19:35:54,fraud_Fisher-Schowalter,1.3,6970 Blake Trail,Clearwater,FL,dac2ee017ff976a7958fafce4b24f592,28.182654,-82.630716,0
Angie,2227671554547514,2019-01-03 21:13:47,fraud_Bogisich-Weimann,91.58,6970 Blake Trail,Clearwater,FL,ed2ee22447509dee4e29fa90670e4570,28.232943,-83.628352,0
Angie,2227671554547514,2019-01-06 00:16:27,fraud_McDermott-Rice,1.22,6970 Blake Trail,Clearwater,FL,e41c766eb57035ba4691d08efdb3359a,27.041627,-81.72986,0
Angie,2227671554547514,2019-01-06 16:03:50,fraud_Mayert Group,21.76,6970 Blake Trail,Clearwater,FL,1a6564a76677a86a15096a38270e4208,28.482151,-82.97874399999999,0
Angie,2227671554547514,2019-01-06 16:29:29,"fraud_Eichmann, Hayes and Treutel",8.02,6970 Blake Trail,Clearwater,FL,811c162888c716ded1df045cad71a4bf,27.981756,-83.544815,0
Angie,2227671554547514,2019-01-07 19:33:10,fraud_Emmerich-Rau,94.51,6970 Blake Trail,Clearwater,FL,b5a2065701b7c9b4f740a01ea9324b99,28.37309,-83.296609,0
Angie,2227671554547514,2019-01-07 21:22:03,fraud_Schmeler-Howe,92.99,6970 Blake Trail,Clearwater,FL,5e6c07d5b75612948f96d12b25d65ede,27.516119,-83.601265,0
Angie,2227671554547514,2019-01-07 23:21:20,"fraud_Wuckert, Wintheiser and Friesen",58.28,6970 Blake Trail,Clearwater,FL,5cc50b1def365d64345284a7b06005a6,27.027957,-82.800951,0
Angie,2227671554547514,2019-01-08 17:26:34,"fraud_Weber, Thiel and Hammes",80.72,6970 Blake Trail,Clearwater,FL,ab395df5751cdebab348a6fab0d7f965,27.214585,-83.322678,0
Angie,2227671554547514,2019-01-08 20:46:50,fraud_Homenick LLC,128.18,6970 Blake Trail,Clearwater,FL,a7ba978dd0da04fc984695f99024441f,27.905319,-83.49045100000001,0
Angie,2227671554547514,2019-01-09 20:23:22,fraud_Pfeffer and Sons,1.69,6970 Blake Trail,Clearwater,FL,4c0dffc19f51b040308fb3d14509af17,28.650538,-81.959712,0
Angie,2227671554547514,2019-01-10 00:30:18,fraud_Mante Group,9.64,6970 Blake Trail,Clearwater,FL,77f85319f4edfece12400d1a8c8e37ad,27.47198,-81.96233000000001,0
Angie,2227671554547514,2019-01-10 21:03:06,"fraud_Denesik, Powlowski and Pouros",51.84,6970 Blake Trail,Clearwater,FL,2ea58102d66b9f5e255b451cee26b725,28.273385,-82.491716,0
Angie,2227671554547514,2019-01-11 21:29:58,fraud_Windler LLC,63.8,6970 Blake Trail,Clearwater,FL,9147990a5b208597fbe76d59b0fa947a,27.376588,-83.45841,0
Angie,2227671554547514,2019-01-13 20:42:27,fraud_Adams-Barrows,53.96,6970 Blake Trail,Clearwater,FL,35244851a9bd0228d6b00cbd47b78844,27.113417,-81.855766,0
Angie,2227671554547514,2019-01-18 21:34:10,fraud_Reilly and Sons,14.11,6970 Blake Trail,Clearwater,FL,165e9879c27980b00b481598748149b9,27.3011,-82.873641,0
Angie,2227671554547514,2019-01-19 13:40:11,"fraud_Mante, Luettgen and Hackett",36.58,6970 Blake Trail,Clearwater,FL,0e778a103358920e8ef4dcc6de1c5d18,27.18276,-82.260544,0
Angie,2227671554547514,2019-01-20 18:25:35,"fraud_Reinger, Weissnat and Strosin",176.38,6970 Blake Trail,Clearwater,FL,549d2234cd677d63e336469cf728c215,28.655315,-83.685096,0
Angie,2227671554547514,2019-01-21 16:37:09,fraud_Baumbach Ltd,117.0,6970 Blake Trail,Clearwater,FL,35a55501602618ce9b1cd0690ae5ad2f,28.291152,-81.788758,0
Angie,2227671554547514,2019-01-22 06:15:09,fraud_Pfeffer LLC,69.08,6970 Blake Trail,Clearwater,FL,28cb0acff69605964c7ba1e2c9b3cfc3,28.286434000000003,-81.845315,0
Angie,2227671554547514,2019-01-24 13:18:13,"fraud_Hartmann, Rowe and Hermann",7.59,6970 Blake Trail,Clearwater,FL,ad16a4f07dad9d67de723d23d046ed8d,28.356486,-82.105517,0
