first,cc_num,trans_date_trans_time,merchant,amt,street,city,state,trans_num,merch_lat,merch_long,is_fraud
Alice,6506982560413523,2019-01-01 03:47:20,fraud_Sporer Inc,68.23,057 Martinez Radial,Texarkana,AR,41e2f8bdc486b6517787c3bfda4877b2,33.347773,-93.975115,0
Alice,6506982560413523,2019-01-01 08:57:47,fraud_Dickinson Ltd,68.37,057 Martinez Radial,Texarkana,AR,155474a480285120e72dd3a60f14d0e8,34.149469,-93.053329,0
Alice,6506982560413523,2019-01-01 13:49:17,fraud_Abbott-Steuber,30.11,057 Martinez Radial,Texarkana,AR,85e5e59c82c07081f4f5435caa0e3cda,32.645423,-93.828214,0
Alice,6506982560413523,2019-01-01 15:03:02,fraud_Daugherty LLC,26.85,057 Martinez Radial,Texarkana,AR,6142d2928c1e7c35d6c7cb9131dd586d,34.215868,-93.727089,0
Alice,6506982560413523,2019-01-01 15:57:34,fraud_Stark-Batz,39.32,057 Martinez Radial,Texarkana,AR,22c8fe946cfc89e33d8910e313a8ae96,33.951017,-92.899623,0
Alice,6506982560413523,2019-01-01 23:15:12,fraud_Schaefer Ltd,94.71,057 Martinez Radial,Texarkana,AR,b913db9c64ce65fded1a466ec6065e2d,33.507178,-94.486924,0
Alice,6506982560413523,2019-01-02 12:12:27,"fraud_Altenwerth, Cartwright and Koss",7.42,057 Martinez Radial,Texarkana,AR,322a62057668d4cd70525d5c445f2117,32.951727000000005,-93.532017,0
Alice,6506982560413523,2019-01-02 12:57:21,fraud_Sporer-Keebler,8.06,057 Martinez Radial,Texarkana,AR,7b321107bb22a4f47384bb8671179ce8,34.124982,-93.421726,0
Alice,6506982560413523,2019-01-06 10:19:37,"fraud_Connelly, Reichert and Fritsch",81.55,057 Martinez Radial,Texarkana,AR,447ea46a853bc8bac4a044b9afb1b04f,33.23285,-94.373793,0
Alice,6506982560413523,2019-01-06 14:29:57,fraud_Hoppe-Parisian,25.23,057 Martinez Radial,Texarkana,AR,890a96985a4667176c4fd25b7a77832d,33.465119,-93.644382,0
Alice,6506982560413523,2019-01-08 12:47:55,"fraud_Weber, Thiel and Hammes",34.99,057 Martinez Radial,Texarkana,AR,75ba5b0be5b280da7085d98a777c81d6,33.900399,-94.255327,0
Alice,6506982560413523,2019-01-08 21:00:32,"fraud_Lowe, Dietrich and Erdman",58.8,057 Martinez Radial,Texarkana,AR,ec661c417db0e0bdf8a6c88115eb6027,34.09117,-93.396047,0
Alice,6506982560413523,2019-01-09 02:46:51,fraud_Miller-Hauck,202.34,057 Martinez Radial,Texarkana,AR,5a6d7e31dc59db5fb67945925a79f8d7,32.837540999999995,-94.365101,0
Alice,6506982560413523,2019-01-09 18:52:42,fraud_Mayert Group,3.27,057 Martinez Radial,Texarkana,AR,a2907b6a6901991759f8b18989b19e9b,32.457916,-93.628367,0
Alice,6506982560413523,2019-01-09 22:02:12,fraud_Auer-West,5.7,057 Martinez Radial,Texarkana,AR,c9d35af8cd64e3ec71d857f1d0efd046,33.80989,-94.317611,0
Alice,6506982560413523,2019-01-10 12:53:39,fraud_Renner Ltd,37.24,057 Martinez Radial,Texarkana,AR,bcbfaac1c5fd1a8936dbe330b7838a0b,34.044699,-93.019491,0
